commentId,suggestionId,body,author,link,timestamp
(13023,7306,\r\n  Glass is eco friendly.\r\n,involvedone,http://mystarbucksidea.force.com/ideaview?id=08750000000HXnyAAG,7/4/2011 4:38 AM)
(13024,7306,\r\n  Wait-help save trees? Do you know what glass is made of?\r\n,involvedone,http://mystarbucksidea.force.com/ideaview?id=08750000000HXnyAAG,7/4/2011 4:38 AM)
(13025,7306,\r\n  Please enlighten us...\r\n,GazeboBlend,http://mystarbucksidea.force.com/ideaview?id=08750000000HXnyAAG,7/4/2011 11:19 AM)
(13026,7306,\r\n  ..trees?\r\n,GazeboBlend,http://mystarbucksidea.force.com/ideaview?id=08750000000HXnyAAG,7/4/2011 11:26 AM)
(13027,7306,\r\n  I hope you are not serious.\r\n,DoubleBreve,http://mystarbucksidea.force.com/ideaview?id=08750000000HXnyAAG,7/4/2011 12:13 PM)
(13028,7306,\r\n  Yes I am serious! What doesinvolvedonethink glass is made of? \r\n,GazeboBlend,http://mystarbucksidea.force.com/ideaview?id=08750000000HXnyAAG,7/4/2011 12:41 PM)
(13029,7306,"\r\n  I really hope you realize what glass really comes from, because it doesn't sound like you do and I feel akward talking down at you.\r\n",DoubleBreve,http://mystarbucksidea.force.com/ideaview?id=08750000000HXnyAAG,7/4/2011 12:46 PM)
(13030,7306,"\r\n  Feel free to talk down as please. You do it so well. Please tell us why where glass comes from. I would also love to hearinvolvedone's thoughts, as to how this relates to trees.\r\n",GazeboBlend,http://mystarbucksidea.force.com/ideaview?id=08750000000HXnyAAG,7/4/2011 12:50 PM)
(13031,7308,\r\n  Follow up. The Assistant Manager Amy is taking the initiative and has found a different company that can provide recycling services for approxinmately $150 per month. Starbucks Management- every store in the chain should be doing this. Think of the PR potential!!!\r\n,Tallmtbiker,http://mystarbucksidea.force.com/ideaview?id=08750000000HY4fAAG,7/6/2011 11:08 AM)
(13032,7309,\r\n  meant to vote up on this. good idea\r\n,JCLSpkt,http://mystarbucksidea.force.com/ideaview?id=08750000000HY5sAAG,7/7/2011 9:42 AM)
(13033,7309,"\r\n  it would be relatively simple to make the \""Gift Cards\"" out of \""Cornbased-Plastic or Paper\"" Product-Recyclebale........=)\r\n",cupajoe4evamoe,http://mystarbucksidea.force.com/ideaview?id=08750000000HY5sAAG,7/7/2011 10:43 AM)
(13034,7309,\r\n  Can't agree. Not simple at all.\r\n,BaristagirllON,http://mystarbucksidea.force.com/ideaview?id=08750000000HY5sAAG,7/7/2011 3:53 PM)
(13035,7310,\r\n  I don't think this would be too good an idea for obvious reasons.\r\n,Steve2,http://mystarbucksidea.force.com/ideaview?id=08750000000HY6bAAG,7/6/2011 4:26 PM)
(13036,7310,"\r\n  I agree with Steve. While I'm all for supporting local libraries, the idea of having a bunch of sticky coffee drinks in a building full of old books just feels like a recipe for disaster. =(\r\n",LadyKathryn,http://mystarbucksidea.force.com/ideaview?id=08750000000HY6bAAG,7/6/2011 4:43 PM)
(13037,7310,\r\n  sticky drinks + old books = sticky pages in old books\r\n,TKboss,http://mystarbucksidea.force.com/ideaview?id=08750000000HY6bAAG,7/6/2011 5:01 PM)
(13038,7310,\r\n  Thanks Kathryn you just hit on one of my obvious reasons. \r\n,Steve2,http://mystarbucksidea.force.com/ideaview?id=08750000000HY6bAAG,7/6/2011 7:30 PM)
(13039,7310,"\r\n  i agree with everyone else that responded. i LOVE my local library and I don't like SBUX enough to feel it necessary to have in the same building. besides, there are many libraries across the country (mine not included) that don't allow food and drinks. So, this wouldn't work. I can get my SBUX elsewhere and bring it into my library, since they allow it.\r\n",JCLSpkt,http://mystarbucksidea.force.com/ideaview?id=08750000000HY6bAAG,7/7/2011 9:41 AM)
(13040,7311,\r\n  I'm hearing this a lot. It's not true. Starbucks does not discriminate. Just Apply!\r\n,lil_skmo,http://mystarbucksidea.force.com/ideaview?id=08750000000HY7FAAW,7/6/2011 7:34 PM)
(13041,7311,"\r\n  Is there a difference in what health care costs Starbucks, based on the age of the employee? And, if so, is this where some of the perception that hiring someone who is older would cost Starbucks more money for their health care benefits, therefore costing more than hiring someone who is younger?\r\n",GazeboBlend,http://mystarbucksidea.force.com/ideaview?id=08750000000HY7FAAW,7/6/2011 7:51 PM)
(13042,7311,\r\n  You can't hire people who don't apply. Fact is younger people apply most of the time.\r\n,DoubleBreve,http://mystarbucksidea.force.com/ideaview?id=08750000000HY7FAAW,7/6/2011 8:08 PM)
(13043,7311,"\r\n  Ding Ding Ding...you can only hire those apply. Older people are less likely to apply at a job like Starbucks or McDonald's, therefore it appears that these places do not hire older people.\r\n",christam,http://mystarbucksidea.force.com/ideaview?id=08750000000HY7FAAW,7/6/2011 8:18 PM)
(13044,7311,"\r\n  We have a retired person at our store, it's hard, constant work. If you are up to it...please apply :)\r\n",abirex68,http://mystarbucksidea.force.com/ideaview?id=08750000000HY7FAAW,8/4/2011 12:39 PM)
(13045,7312,\r\n  yes yes and yes!!! this is the one and only 'group' of people that I say YES to this for. (and I've said it often..)\r\n,betterbefore,http://mystarbucksidea.force.com/ideaview?id=08750000000HY8rAAG,7/7/2011 5:32 AM)
(13046,7314,"\r\n  Love this idea!! I love Starbucks, but I now caffeine-free, sugar free (and no substitutes!) and dairy free. Starbucks does not carry such a drink, unless you put nothing in your coffee. Not how I drink coffee. Until Starbucks offer a sugar free dairy substitute, I'll be going to Peet's where they do.\r\n",cgkolm,http://mystarbucksidea.force.com/ideaview?id=08750000000HYFdAAO,7/3/2012 7:38 PM)
(13047,7319,\r\n  Stores that can recycle usually do. If the parking lot has a recycle bin I bet Starbucks shares it with Arbys. My old store shared a dumpster with two other fast food joints.\nAt my store we use a garbage can to put recycling in. Was there only recyclables in the bin you saw? How do you know it was not going in the recycle bin? We just don't necessarily colour the bins blue.\r\n,Barista_Marie,http://mystarbucksidea.force.com/ideaview?id=08750000000HYShAAO,7/10/2011 11:14 PM)
(13048,7321,\r\n  easy to give away other people's money\r\n,TKboss,http://mystarbucksidea.force.com/ideaview?id=08750000000HYUiAAO,7/10/2011 5:59 PM)
(13049,7321,"\r\n  No -- this is a viable business idea - the figures are only examples to get across the concept. We would have to pay more for this special coffee creation than we would normally pay but I think people would. Just as people will pay more for their other fairtrade goods because of their values. This 'give a cup' coffee would have it's own taste, a proper name and would be the only coffee that qualifies. It's like a supercharged club card reward/points system - but you give away your rewards.\r\n",Mrsfliss,http://mystarbucksidea.force.com/ideaview?id=08750000000HYUiAAO,7/11/2011 1:19 AM)
(13050,7321,"\r\n  I would support this. It could be for a limited time, or modified so a portion of proceeds of the coffee (by the cup or whole bean) would go to the farmers and their families.\nStarbucksdoes do quite a bit for them already.\nhttp://www.starbucks.com/responsibility/sourcing/farmer-support\r\n",TheKwan,http://mystarbucksidea.force.com/ideaview?id=08750000000HYUiAAO,7/11/2011 1:14 PM)
(13051,7322,"\r\n  recycle all pens, Bics, Flairs, whatever comes down the Pike....especially Sharpies....you can go to an office product store and buy Pens made from Bottles---called the Bottle Pen...........................=)\r\n",cupajoe4evamoe,http://mystarbucksidea.force.com/ideaview?id=08750000000HYVHAA4,7/10/2011 8:19 PM)
(13052,7322,\r\n  correct sir\nhttp://www.dickblick.com/products/pilot-begreen-bottle-2-pen/#description\r\n,TKboss,http://mystarbucksidea.force.com/ideaview?id=08750000000HYVHAA4,7/10/2011 9:56 PM)
(13053,7324,"\r\n  Hi there azylberkan! What do you mean by that ... are you using the little Horizon milks from the RTD case to get a latte made? Just curious. I am sure there is a rule that no 'outside product' can be used in a beverage, though I'm not certain if that rule applies strictly to the RTD case which is inside the store. Just don't know!\nThanks, Melody\r\n",Melody,http://mystarbucksidea.force.com/ideaview?id=08750000000HXEFAA4,6/26/2011 9:30 PM)
(13054,7324,\r\n  A not inside product inside a store could be an in store product if not in store products are considered as in store products when in store.\r\n,TKboss,http://mystarbucksidea.force.com/ideaview?id=08750000000HXEFAA4,6/26/2011 10:16 PM)
(13055,7324,"\r\n  Organic milk can rise profits to Starbucks and satisfaction of customers. This is just one way of doing it: Cost: organic milk is more expensive. Solution: buy only whole organic milk! Why: because its rich flavor and unmatched creaminess will make you money, and this is how: Trick from my kitchen, see comparison below, and try it yourself:1 cup of 2% regular milk = 130 calories and creamy.  cup organic whole milk +  cup of water = 75 calories and a creamier!Yes, it is true. Try it out Starbucks! In stores: By implementing this change in stores, the process behind the production line would remain the same. The cost of milk in a latte would then be half the price of the expected full cost of organic milk, which is less than 100 percent of the cost of traditional milk. This is cost savings, calories savings, and creaminess increase. Note: half whole oranic milk solution will never be original 2% milk, and more importantly the half-Oranic-latte would never want to be the standard 2% latte. Why? Because it is simply better, tastier, healthier for us and kinder to exploited cow moms.Further, if Starbucks buys our organic milk from local farmers, Starbucks will become a first global coffee business that supports local farmers and holds to the highest standard coffee and milk in each latte cup. Beneftis of this change go well beyond the profits while all of them reflect there!\r\n",Dusanka,http://mystarbucksidea.force.com/ideaview?id=08750000000HXEFAA4,6/10/2012 9:20 PM)
(13056,7325,\r\n  Republicans will never vote for any federal regulation that mandates farmers do anything except receive corporate welfare checks\r\n,TKboss,http://mystarbucksidea.force.com/ideaview?id=08750000000HXFDAA4,6/26/2011 11:44 PM)
(13057,7326,"\r\n  I'd love to find out more about your organization, but \""Cali  Orphanage Charitable Organization\"" doesn't come up on Charity Navigator. Is it perhaps listed under another name?\r\n",stainles,http://mystarbucksidea.force.com/ideaview?id=08750000000HXGBAA4,6/27/2011 10:30 AM)
